COMMAND      PID                 USER   FD   TYPE             DEVICE SIZE/OFF   NODE NAME
systemd     2754        administrator   19u  unix 0xffff8d76a3236400      0t0  28673 type=DGRAM (CONNECTED)
systemd     2754        administrator   20u  unix 0xffff8d758462ec00      0t0  28674 type=DGRAM (CONNECTED)
systemd     2754        administrator   21u  unix 0xffff8d758462d400      0t0  28675 /run/user/1000/systemd/private type=STREAM (LISTEN)
systemd     2754        administrator   22u  unix 0xffff8d758462c400      0t0  28676 @9c57c433e8eedb64/bus/systemd/bus-system type=STREAM (CONNECTED)
systemd     2754        administrator   24u  unix 0xffff8d769bc06c00      0t0  28678 type=STREAM (CONNECTED)
systemd     2754        administrator   30u  unix 0xffff8d758d67f000      0t0  27903 /run/user/1000/bus type=STREAM (LISTEN)
systemd     2754        administrator   31u  unix 0xffff8d7696248000      0t0  27973 /run/user/1000/gnupg/S.gpg-agent.ssh type=STREAM (LISTEN)
systemd     2754        administrator   33u  unix 0xffff8d758d67f400      0t0  27908 /run/user/1000/gnupg/S.dirmngr type=STREAM (LISTEN)
systemd     2754        administrator   34u  unix 0xffff8d768cba3c00      0t0  27910 /run/user/1000/gcr/ssh type=STREAM (LISTEN)
systemd     2754        administrator   35u  unix 0xffff8d7584703000      0t0  27912 /run/user/1000/keyring/control type=STREAM (LISTEN)
systemd     2754        administrator   36u  unix 0xffff8d7584703400      0t0  27914 /run/user/1000/gnupg/S.gpg-agent.browser type=STREAM (LISTEN)
systemd     2754        administrator   37u  unix 0xffff8d768cb41c00      0t0  27916 /run/user/1000/gnupg/S.gpg-agent.extra type=STREAM (LISTEN)
systemd     2754        administrator   40u  unix 0xffff8d76ac40a400      0t0  27918 /run/user/1000/gnupg/S.gpg-agent type=STREAM (LISTEN)
systemd     2754        administrator   41u  unix 0xffff8d76ac40a800      0t0  27920 /run/user/1000/gnupg/S.keyboxd type=STREAM (LISTEN)
systemd     2754        administrator   42u  unix 0xffff8d76ac408c00      0t0  27922 /run/user/1000/pulse/native type=STREAM (LISTEN)
systemd     2754        administrator   43u  unix 0xffff8d76ac40b800      0t0  27924 /run/user/1000/pipewire-0 type=STREAM (LISTEN)
systemd     2754        administrator   44u  unix 0xffff8d76ac408000      0t0  27926 /run/user/1000/pipewire-0-manager type=STREAM (LISTEN)
systemd     2754        administrator   45u  unix 0xffff8d76ac40ac00      0t0  27928 /run/user/1000/pk-debconf-socket type=STREAM (LISTEN)
systemd     2754        administrator   46u  unix 0xffff8d76ac409800      0t0  27930 /run/user/1000/snapd-session-agent.socket type=STREAM (LISTEN)
systemd     2754        administrator   47u  unix 0xffff8d768d12e000      0t0  27932 /run/user/1000/speech-dispatcher/speechd.sock type=STREAM (LISTEN)
systemd     2754        administrator   59u  unix 0xffff8d75afbbec00      0t0  28063 @a61b08e5f569f54f/bus/systemd/bus-api-user type=STREAM (CONNECTED)
(sd-pam)    2759        administrator    1u  unix 0xffff8d758d67e800      0t0  27849 type=STREAM (CONNECTED)
(sd-pam)    2759        administrator    2u  unix 0xffff8d758d67e800      0t0  27849 type=STREAM (CONNECTED)
(sd-pam)    2759        administrator    7u  unix 0xffff8d768cba1800      0t0  27872 type=DGRAM (CONNECTED)
pipewire    2770        administrator    1u  unix 0xffff8d769bc07800      0t0  28783 type=STREAM (CONNECTED)
pipewire    2770        administrator    2u  unix 0xffff8d769bc07800      0t0  28783 type=STREAM (CONNECTED)
pipewire    2770        administrator    3u  unix 0xffff8d76ac40b800      0t0  27924 /run/user/1000/pipewire-0 type=STREAM (LISTEN)
pipewire    2770        administrator    4u  unix 0xffff8d76ac408000      0t0  27926 /run/user/1000/pipewire-0-manager type=STREAM (LISTEN)
pipewire    2770        administrator   14u  unix 0xffff8d75afbbdc00      0t0  28064 type=STREAM (CONNECTED)
pipewire    2770        administrator   25u  unix 0xffff8d759994c400      0t0  28882 type=STREAM (CONNECTED)
pipewire    2770        administrator   26u  unix 0xffff8d759994c400      0t0  28882 type=STREAM (CONNECTED)
pipewire    2770        administrator   27u  unix 0xffff8d759994c400      0t0  28882 type=STREAM (CONNECTED)
pipewire    2770        administrator   28u  unix 0xffff8d75afbbe800      0t0  28912 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   30u  unix 0xffff8d759994dc00      0t0  28897 type=STREAM (CONNECTED)
pipewire    2770        administrator   31u  unix 0xffff8d759994dc00      0t0  28897 type=STREAM (CONNECTED)
pipewire    2770        administrator   32u  unix 0xffff8d759994dc00      0t0  28897 type=STREAM (CONNECTED)
pipewire    2770        administrator   33u  unix 0xffff8d759994e000      0t0  28932 type=DGRAM (UNCONNECTED)
pipewire    2770        administrator   40u  unix 0xffff8d75e001a400      0t0  30958 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   41u  unix 0xffff8d75e0032000      0t0  30963 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   42u  unix 0xffff8d75e1c78c00      0t0  31112 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   43u  unix 0xffff8d759994d000      0t0  28937 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   44u  unix 0xffff8d759994f000      0t0  28939 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   52u  unix 0xffff8d76a83df400      0t0  31370 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   54u  unix 0xffff8d76a83dd000      0t0  42305 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2770        administrator   55u  unix 0xffff8d76aa508000      0t0  41472 /run/user/1000/pipewire-0 type=STREAM (CONNECTED)
pipewire    2771        administrator    1u  unix 0xffff8d769bc05800      0t0  28027 type=STREAM (CONNECTED)
pipewire    2771        administrator    2u  unix 0xffff8d769bc05800      0t0  28027 type=STREAM (CONNECTED)
pipewire    2771        administrator   12u  unix 0xffff8d75afbbfc00      0t0  28068 type=STREAM (CONNECTED)
wireplumb   2777        administrator    1u  unix 0xffff8d7696249800      0t0  28796 type=STREAM (CONNECTED)
wireplumb   2777        administrator    2u  unix 0xffff8d7696249800      0t0  28796 type=STREAM (CONNECTED)
wireplumb   2777        administrator   11u  unix 0xffff8d759994cc00      0t0  28856 type=STREAM (CONNECTED)
wireplumb   2777        administrator   17u  unix 0xffff8d759994ec00      0t0  28936 type=STREAM (CONNECTED)
wireplumb   2777        administrator   21u  unix 0xffff8d759994fc00      0t0  28938 type=STREAM (CONNECTED)
wireplumb   2777        administrator   23u  unix 0xffff8d7599795400      0t0  28949 type=STREAM (CONNECTED)
wireplumb   2777        administrator   25u  unix 0xffff8d7599797800      0t0  28959 type=DGRAM (UNCONNECTED)
wireplumb   2777        administrator   28u  unix 0xffff8d7599794800      0t0  28992 type=STREAM (CONNECTED)
wireplumb   2777        administrator   29u  unix 0xffff8d7599794800      0t0  28992 type=STREAM (CONNECTED)
wireplumb   2777        administrator   30u  unix 0xffff8d7599794800      0t0  28992 type=STREAM (CONNECTED)
pipewire-   2778        administrator    1u  unix 0xffff8d758d67d400      0t0  28800 type=STREAM (CONNECTED)
pipewire-   2778        administrator    2u  unix 0xffff8d758d67d400      0t0  28800 type=STREAM (CONNECTED)
pipewire-   2778        administrator    3u  unix 0xffff8d76ac408c00      0t0  27922 /run/user/1000/pulse/native type=STREAM (LISTEN)
pipewire-   2778        administrator   13u  unix 0xffff8d759994c000      0t0  28851 type=STREAM (CONNECTED)
pipewire-   2778        administrator   19u  unix 0xffff8d75afbbf000      0t0  28082 type=STREAM (CONNECTED)
pipewire-   2778        administrator   20u  unix 0xffff8d75afbbf000      0t0  28082 type=STREAM (CONNECTED)
pipewire-   2778        administrator   21u  unix 0xffff8d75afbbf000      0t0  28082 type=STREAM (CONNECTED)
pipewire-   2778        administrator   22u  unix 0xffff8d75afbbe400      0t0  28092 type=STREAM (CONNECTED)
pipewire-   2778        administrator   23u  unix 0xffff8d75e0031c00      0t0  30435 /run/user/1000/pulse/native type=STREAM (CONNECTED)
pipewire-   2778        administrator   24u  unix 0xffff8d75e0031000      0t0  30962 type=STREAM (CONNECTED)
pipewire-   2778        administrator   25u  unix 0xffff8d75d7a94800      0t0  31102 /run/user/1000/pulse/native type=STREAM (CONNECTED)
pipewire-   2778        administrator   26u  unix 0xffff8d75e1c7b800      0t0  31111 type=STREAM (CONNECTED)
pipewire-   2778        administrator   29u  unix 0xffff8d7686849000      0t0  41453 /run/user/1000/pulse/native type=STREAM (CONNECTED)
pipewire-   2778        administrator   30u  unix 0xffff8d768684b800      0t0  41454 type=STREAM (CONNECTED)
pipewire-   2778        administrator   31u  unix 0xffff8d76a3247400      0t0  41470 /run/user/1000/pulse/native type=STREAM (CONNECTED)
pipewire-   2778        administrator   32u  unix 0xffff8d76aa508800      0t0  41471 type=STREAM (CONNECTED)
gnome-key   2780        administrator    1u  unix 0xffff8d75813ec800      0t0  28025 type=STREAM (CONNECTED)
gnome-key   2780        administrator    2u  unix 0xffff8d75813ec800      0t0  28025 type=STREAM (CONNECTED)
gnome-key   2780        administrator    3u  unix 0xffff8d7584703000      0t0  27912 /run/user/1000/keyring/control type=STREAM (LISTEN)
gnome-key   2780        administrator    6u  unix 0xffff8d76a5ee9c00      0t0  28803 type=STREAM (CONNECTED)
gnome-key   2780        administrator    8u  unix 0xffff8d75afbbc400      0t0  28044 type=STREAM (CONNECTED)
gnome-key   2780        administrator    9u  unix 0xffff8d75afbbf400      0t0  28080 /run/user/1000/keyring/pkcs11 type=STREAM (LISTEN)
gnome-key   2780        administrator   11u  unix 0xffff8d75bc36cc00      0t0  29257 type=DGRAM (CONNECTED)
gnome-key   2780        administrator   12u  unix 0xffff8d75bc36c000      0t0  29258 type=DGRAM (UNCONNECTED)
gnome-key   2780        administrator   13u  unix 0xffff8d75bc36dc00      0t0  29269 /run/user/1000/keyring/ssh type=STREAM (LISTEN)
dbus-daem   2790        administrator    1u  unix 0xffff8d759994e800      0t0  28829 type=STREAM (CONNECTED)
dbus-daem   2790        administrator    2u  unix 0xffff8d759994e800      0t0  28829 type=STREAM (CONNECTED)
dbus-daem   2790        administrator    3u  unix 0xffff8d758d67f000      0t0  27903 /run/user/1000/bus type=STREAM (LISTEN)
dbus-daem   2790        administrator    5u  unix 0xffff8d75afbbf800      0t0  28058 type=DGRAM (CONNECTED)
dbus-daem   2790        administrator    7u  unix 0xffff8d75afbbcc00      0t0  28059 type=STREAM (CONNECTED)
dbus-daem   2790        administrator    8u  unix 0xffff8d75afbbc000      0t0  28060 type=STREAM (CONNECTED)
dbus-daem   2790        administrator    9u  unix 0xffff8d759994d400      0t0  28883 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   10u  unix 0xffff8d75afbbd800      0t0  28890 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   11u  unix 0xffff8d75afbbd400      0t0  28845 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   12u  unix 0xffff8d759994c800      0t0  28898 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   13u  unix 0xffff8d7599796800      0t0  28952 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   14u  unix 0xffff8d75afbbc800      0t0  28848 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   15u  unix 0xffff8d75997a2000      0t0  29223 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   16u  unix 0xffff8d7599795000      0t0  29010 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   17u  unix 0xffff8d759994f400      0t0  28140 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   18u  unix 0xffff8d75997a0400      0t0  29086 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   19u  unix 0xffff8d7599949c00      0t0  28268 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   20u  unix 0xffff8d759994bc00      0t0  28290 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   21u  unix 0xffff8d75c2b12800      0t0  29316 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   22u  unix 0xffff8d75c2b12c00      0t0  28438 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   23u  unix 0xffff8d75c2b13c00      0t0  28472 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   24u  unix 0xffff8d75bc36d000      0t0  28480 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   25u  unix 0xffff8d75c2b14000      0t0  29462 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   26u  unix 0xffff8d75c2b16c00      0t0  31133 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   27u  unix 0xffff8d75bc385c00      0t0  29508 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   28u  unix 0xffff8d75d7a97400      0t0  31034 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   29u  unix 0xffff8d75bc387000      0t0  29551 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   30u  unix 0xffff8d75813ef000      0t0  30275 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   31u  unix 0xffff8d75bc384c00      0t0  28527 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   32u  unix 0xffff8d75c2883400      0t0  29878 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   33u  unix 0xffff8d75d7a6ec00      0t0  30306 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   34u  unix 0xffff8d75d21d1c00      0t0  29916 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   35u  unix 0xffff8d75c2881000      0t0  28626 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   36u  unix 0xffff8d75d21e5400      0t0  29935 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   37u  unix 0xffff8d75d21e7800      0t0  29939 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   38u  unix 0xffff8d75d21e4c00      0t0  29947 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   39u  unix 0xffff8d75d21e5800      0t0  29949 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   40u  unix 0xffff8d75d21e4800      0t0  29957 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   41u  unix 0xffff8d75d21d0400      0t0  30033 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   42u  unix 0xffff8d75d21f9000      0t0  28642 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   43u  unix 0xffff8d75c2891c00      0t0  30315 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   44u  unix 0xffff8d75bc384000      0t0  28644 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   45u  unix 0xffff8d75bc387400      0t0  28646 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   46u  unix 0xffff8d75c2888400      0t0  28647 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   47u  unix 0xffff8d75c288ac00      0t0  30722 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   48u  unix 0xffff8d75d2200c00      0t0  30745 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   49u  unix 0xffff8d75d2200000      0t0  30747 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   50u  unix 0xffff8d75d2200800      0t0  30194 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   51u  unix 0xffff8d75d2202000      0t0  30199 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   52u  unix 0xffff8d75d7a6b800      0t0  30243 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   53u  unix 0xffff8d75d7a6c400      0t0  30292 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   54u  unix 0xffff8d75d7a68000      0t0  30244 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   55u  unix 0xffff8d75813efc00      0t0  30279 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   56u  unix 0xffff8d75d7a69c00      0t0  30322 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   57u  unix 0xffff8d75d7a6f800      0t0  30297 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   58u  unix 0xffff8d75d7a6d000      0t0  30336 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   59u  unix 0xffff8d75c2b17400      0t0  30340 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   60u  unix 0xffff8d75e0018800      0t0  30837 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   61u  unix 0xffff8d75d21fb800      0t0  30356 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   62u  unix 0xffff8d75d7a7cc00      0t0  30911 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   63u  unix 0xffff8d75e0019800      0t0  30952 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   64u  unix 0xffff8d75d7a7f400      0t0  30981 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   65u  unix 0xffff8d75e0032400      0t0  30985 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   66u  unix 0xffff8d75d7a95000      0t0  30511 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   68u  unix 0xffff8d75e0036000      0t0  31040 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   69u  unix 0xffff8d75c2b15800      0t0  31041 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   70u  unix 0xffff8d75e0033000      0t0  31042 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   71u  unix 0xffff8d75e0030800      0t0  31043 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   72u  unix 0xffff8d75e0040400      0t0  31044 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   73u  unix 0xffff8d75813e4400      0t0  30719 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   74u  unix 0xffff8d7686849400      0t0  31273 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   75u  unix 0xffff8d75813e7400      0t0  31221 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   76u  unix 0xffff8d76ac40bc00      0t0  31227 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   77u  unix 0xffff8d76ac409c00      0t0  31230 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   78u  unix 0xffff8d76a5ee9400      0t0  31234 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   79u  unix 0xffff8d76ac6c6800      0t0  31277 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   81u  unix 0xffff8d75813dcc00      0t0  31282 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   82u  unix 0xffff8d758462cc00      0t0  31907 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   83u  unix 0xffff8d76ac6c7800      0t0  31347 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   84u  unix 0xffff8d758462e400      0t0  31350 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   85u  unix 0xffff8d75e0035800      0t0  34957 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   86u  unix 0xffff8d76a83dfc00      0t0  31373 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   87u  unix 0xffff8d76a5df7800      0t0  34074 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   88u  unix 0xffff8d75813dec00      0t0  34090 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   89u  unix 0xffff8d76aa506000      0t0  41300 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   90u  unix 0xffff8d758468f800      0t0  36040 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   91u  unix 0xffff8d76a83dd400      0t0  41377 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   92u  unix 0xffff8d76a83df800      0t0  42252 /run/user/1000/bus type=STREAM (CONNECTED)
dbus-daem   2790        administrator   93u  unix 0xffff8d75c2b17c00      0t0  42255 /run/user/1000/bus type=STREAM (CONNECTED)
xdg-docum   2825        administrator    1u  unix 0xffff8d7599949400      0t0  28133 type=STREAM (CONNECTED)
xdg-docum   2825        administrator    2u  unix 0xffff8d7599949400      0t0  28133 type=STREAM (CONNECTED)
xdg-docum   2825        administrator    5u  unix 0xffff8d7599797400      0t0  29053 type=STREAM (CONNECTED)
xdg-docum   2825        administrator    8u  unix 0xffff8d759994b800      0t0  28149 type=STREAM (CONNECTED)
gdm-wayla   2832        administrator    1u  unix 0xffff8d7599794c00      0t0  28990 type=STREAM (CONNECTED)
gdm-wayla   2832        administrator    2u  unix 0xffff8d7599795800      0t0  28991 type=STREAM (CONNECTED)
gdm-wayla   2832        administrator    5u  unix 0xffff8d7599796000      0t0  29007 type=STREAM (CONNECTED)
gdm-wayla   2832        administrator    8u  unix 0xffff8d76aa50b400      0t0  29021 type=STREAM (CONNECTED)
gnome-ses   2841        administrator    1u  unix 0xffff8d7599948c00      0t0  28208 type=STREAM (CONNECTED)
gnome-ses   2841        administrator    2u  unix 0xffff8d7599948c00      0t0  28208 type=STREAM (CONNECTED)
gnome-ses   2841        administrator    3u  unix 0xffff8d7599948c00      0t0  28208 type=STREAM (CONNECTED)
xdg-permi   2865        administrator    1u  unix 0xffff8d75997a3c00      0t0  29082 type=STREAM (CONNECTED)
xdg-permi   2865        administrator    2u  unix 0xffff8d75997a3c00      0t0  29082 type=STREAM (CONNECTED)
xdg-permi   2865        administrator    5u  unix 0xffff8d75997a3400      0t0  29085 type=STREAM (CONNECTED)
fusermoun   2887                 root    7u  unix 0xffff8d759994a400      0t0  28148 type=STREAM (CONNECTED)
gcr-ssh-a   2917        administrator    1u  unix 0xffff8d75997a0c00      0t0  29132 type=STREAM (CONNECTED)
gcr-ssh-a   2917        administrator    2u  unix 0xffff8d75997a0c00      0t0  29132 type=STREAM (CONNECTED)
gcr-ssh-a   2917        administrator    3u  unix 0xffff8d768cba3c00      0t0  27910 /run/user/1000/gcr/ssh type=STREAM (LISTEN)
gnome-ses   2918        administrator    1u  unix 0xffff8d75997a2c00      0t0  29153 type=STREAM (CONNECTED)
gnome-ses   2918        administrator    2u  unix 0xffff8d75997a2c00      0t0  29153 type=STREAM (CONNECTED)
gvfsd       2926        administrator    1u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd       2926        administrator    2u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd       2926        administrator    5u  unix 0xffff8d7599948800      0t0  28267 type=STREAM (CONNECTED)
gvfsd-fus   2936        administrator    1u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd-fus   2936        administrator    2u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd-fus   2936        administrator    6u  unix 0xffff8d759994b000      0t0  28289 type=STREAM (CONNECTED)
gnome-ses   2947        administrator    1u  unix 0xffff8d75997a2800      0t0  29191 type=STREAM (CONNECTED)
gnome-ses   2947        administrator    2u  unix 0xffff8d75997a2800      0t0  29191 type=STREAM (CONNECTED)
gnome-ses   2947        administrator    3u  unix 0xffff8d75997a2800      0t0  29191 type=STREAM (CONNECTED)
gnome-ses   2947        administrator    8u  unix 0xffff8d75997a1000      0t0  29222 type=STREAM (CONNECTED)
gnome-ses   2947        administrator    9u  unix 0xffff8d75997a3800      0t0  29218 type=STREAM (CONNECTED)
gnome-ses   2947        administrator   11u  unix 0xffff8d7599796400      0t0  29225 @/tmp/.ICE-unix/2947 type=STREAM (LISTEN)
gnome-ses   2947        administrator   12u  unix 0xffff8d7599794400      0t0  29226 /tmp/.ICE-unix/2947 type=STREAM (LISTEN)
gnome-ses   2947        administrator   14u  unix 0xffff8d75bc385400      0t0  29557 @/tmp/.ICE-unix/2947 type=STREAM (CONNECTED)
gnome-ses   2947        administrator   16u  unix 0xffff8d75d21e2c00      0t0  29893 type=DGRAM (CONNECTED)
gnome-ses   2947        administrator   17u  unix 0xffff8d75813dd400      0t0  31291 @/tmp/.ICE-unix/2947 type=STREAM (CONNECTED)
gnome-ses   2947        administrator   24u  unix 0xffff8d75d21e3800      0t0  29845 type=DGRAM (UNCONNECTED)
gnome-she   2993        administrator    1u  unix 0xffff8d75bc36c400      0t0  29301 type=STREAM (CONNECTED)
gnome-she   2993        administrator    2u  unix 0xffff8d75bc36c400      0t0  29301 type=STREAM (CONNECTED)
gnome-she   2993        administrator    5u  unix 0xffff8d75c2b11800      0t0  28437 type=STREAM (CONNECTED)
gnome-she   2993        administrator    8u  unix 0xffff8d75c2b10800      0t0  28441 type=STREAM (CONNECTED)
gnome-she   2993        administrator    9u  unix 0xffff8d75bc36c800      0t0  29326 type=DGRAM (UNCONNECTED)
gnome-she   2993        administrator   26u  unix 0xffff8d75c2b13000      0t0  28471 type=STREAM (CONNECTED)
gnome-she   2993        administrator   27u  unix 0xffff8d75c2b12000      0t0  28473 type=STREAM (CONNECTED)
gnome-she   2993        administrator   35u  unix 0xffff8d75e0018400      0t0  30857 type=STREAM (CONNECTED)
gnome-she   2993        administrator   38u  unix 0xffff8d75bc36e800      0t0  29438 /tmp/.X11-unix/X1 type=STREAM (LISTEN)
gnome-she   2993        administrator   41u  unix 0xffff8d75bc36f400      0t0  29439 /run/user/1000/wayland-0 type=STREAM (LISTEN)
gnome-she   2993        administrator   42u  unix 0xffff8d75bc36f400      0t0  29439 /run/user/1000/wayland-0 type=STREAM (LISTEN)
gnome-she   2993        administrator   44u  unix 0xffff8d75e0036c00      0t0  31029 type=STREAM (CONNECTED)
gnome-she   2993        administrator   51u  unix 0xffff8d75bc384400      0t0  29556 type=STREAM (CONNECTED)
gnome-she   2993        administrator   52u  unix 0xffff8d75e001a000      0t0  30851 type=STREAM (CONNECTED)
gnome-she   2993        administrator   57u  unix 0xffff8d75e001b000      0t0  30853 type=STREAM (CONNECTED)
gnome-she   2993        administrator   60u  unix 0xffff8d75e001a000      0t0  30851 type=STREAM (CONNECTED)
gnome-she   2993        administrator   66u  unix 0xffff8d75e001ac00      0t0  30957 type=STREAM (CONNECTED)
gnome-she   2993        administrator   68u  unix 0xffff8d75e001a800      0t0  30959 type=STREAM (CONNECTED)
gnome-she   2993        administrator   70u  unix 0xffff8d75e0030000      0t0  30991 type=STREAM (CONNECTED)
gnome-she   2993        administrator   71u  unix 0xffff8d759994a000      0t0  31010 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
